,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Evacuation Costs,Total investment costs,Expected Annual Damage other dike rings,Expected Number of Deaths other dike rings,A.3_Expected Annual Damage,A.3_Expected Number of Deaths
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6337.914134970066,68613217.63294205,124810559.7996108,0.03186077918308258,236618296.33745986,0.11326564432242311
119,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0.0,126052265.96578494,68703691.66620924,0.048734245370094215,0.0,0.0
120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0.0,115832720.83207801,99126781.13224362,0.0599159238765549,6851649.10439521,0.009190416499942212
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0,106858339.58470611,47357135.48765299,0.03463237670367456,239900493.967766,0.3226203830981521
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,15104.094466796678,22167818.198803753,607227443.8545476,0.051778259452884993,157594749.26837778,0.03140759605332171
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12944.698654370368,43576003.54676832,187677479.15938553,0.019647309810746198,236618296.33745986,0.047194018467676305
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7198.028862125224,52994188.72148262,303843665.58604205,0.06915491226007309,102195897.66898088,0.0490456279965588
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12021.58563010141,44565922.26143029,458562336.0958106,0.037493149010683846,236392123.90256667,0.04711139407998256
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14121.771032289742,75500325.18886614,131766091.84519532,0.010163783365249257,239900493.967766,0.038714445971778255
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6569.956084793542,80073618.90859988,117601128.49997112,0.026848663672826463,240865793.41366524,0.11698967209248985
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,1,0,0,0,1,0,0,7034.243556430304,130434404.51369661,39320786.74469649,0.002941809059695648,204840880.20693827,0.04161870797605708
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6942.390644509052,63875291.174089015,198319942.5822235,0.04975038141706334,169407097.00322038,0.08115563615949095
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12691.448174055158,85097902.80020219,96283038.20429176,0.007077289073538712,241232655.9895302,0.03910377395123469
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,62292417.323275805,146352596.79737842,0.09608808139666454,236618296.33745986,0.31462678978450864
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,0,0,3,0,0,0,0,0,2,0,0,3429.4467385271264,136874165.21921882,45927620.28436233,0.0026685068170701617,37061986.46022375,0.006163557952278549
133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,99313217.63294205,75961359.75534037,0.0537022608049426,62572545.168718524,0.08328614626720102
134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,1,0,0,2,0,0,1361.0288446690392,126052265.96578494,68703691.66620924,0.01754432833323392,0.0,0.0
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,5110.592912660515,105110832.99477361,54734209.14019639,0.011555899310118191,240865793.41366524,0.11698967209248985
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,5571.770830883096,91418703.10986844,74741001.20652415,0.018500937100899485,241232655.9895302,0.11731132185370405
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10521.9277631339,68613217.63294205,124810559.7996108,0.013275324659617747,236618296.33745986,0.047194018467676305
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,0,0,2,0,0,0,0,0,2,0,0,5166.197314004432,134843950.96666119,45172560.76208218,0.00260835351391587,90620982.42835212,0.014954960632456101
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,52994188.72148262,315938431.95865667,0.1998354951587302,34984698.3347414,0.04704338842674067
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6717.452379071117,26620087.93698693,600689938.7283422,0.12532021904669946,26955458.108608633,0.013024827595443423
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3945.3522903644007,101248088.14211348,395695416.7360358,0.024896931087644313,0.0,0.0
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16529.68828409705,52994188.72148262,291748899.2134274,0.022123015421001098,169407097.00322038,0.027051878719830322
143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6150.729841880781,67955203.23710208,227457050.9807368,0.05290663120354571,62572545.168718524,0.029983012656192368
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9243.538380690643,20299287.62732069,607227443.8545476,0.12426782268692398,166579901.97124732,0.07971983972645323
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,78031402.80765635,221144122.330368,0.13571527855726995,34984698.3347414,0.04704338842674067
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,4694.066245590686,110135116.88637592,33416118.84451703,0.005939102857907858,241232655.9895302,0.11731132185370405
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6789.738018025544,64052915.4900019,195245176.48327053,0.045559485783508574,236618296.33745986,0.11326564432242311
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4183.003470904452,78031402.80765635,221144122.330368,0.04885750028061719,34984698.3347414,0.01693561983362664
149,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4942.538886769822,62058014.395839974,419956983.6790613,0.026909290712130253,0.0,0.0
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6153.429417723713,85097902.80020219,96283038.20429176,0.021231867220616138,241232655.9895302,0.11731132185370405
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,0,0,1,0,0,1,0,0,2,0,0,5139.472704882479,139296220.70484436,18527654.179825366,0.0013870528418569123,132057328.64175443,0.021677351240067595
152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,67955203.23710208,227457050.9807368,0.14696286445429363,62572545.168718524,0.08328614626720102
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,1,0,0,1,0,0,4112.4076587500695,116455917.19604217,11874081.846749416,0.00320817273819121,241232655.9895302,0.11731132185370405
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,15208.940746852051,59423021.43590583,221314282.52976778,0.01755677988752577,157745530.89163992,0.025170143182760694
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16134.723100520056,38245121.951764055,480104373.0935783,0.030904829248452618,236392123.90256667,0.03768911526398605
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13694.796897724187,39015701.403828174,258112095.8430453,0.02535510422759036,236618296.33745986,0.047194018467676305
157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2396.3824905550655,62058014.395839974,419956983.6790613,0.08072787213639074,0.0,0.0
158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4044.960028988308,113291704.9505965,106384449.22137474,0.009732590896710493,6851649.10439521,0.0013785624749913324
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,52994188.72148262,291748899.2134274,0.18435846184167579,169407097.00322038,0.22543232266525268
160,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3065.9131293625237,55737214.08617373,444778764.70394284,0.08387944265364054,0.0,0.0
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6846.9192883829055,75500325.18886614,131766091.84519532,0.030491350095747764,239900493.967766,0.11614333791533477
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,1,0,0,0,1,0,0,9598.099422114348,125410120.6220943,60638877.04037585,0.004225712731826629,204474017.6310733,0.03318774979377426
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,9480.200847482502,67774035.9981297,208962406.0050615,0.021811341370139924,78872765.44581996,0.015731339489225435
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,54862719.29296569,303843665.58604205,0.192096978500203,78872765.44581996,0.10487559659483622
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13550.53442488668,80073618.90859988,117601128.49997112,0.008949554557608822,240865793.41366524,0.038996557364163284
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,9941.509518085912,86394419.21826613,96059091.50220351,0.010049055647129093,240865793.41366524,0.04874569670520412
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11538.675381709676,22167818.198803753,625511719.7532235,0.0535299123183122,0.0,0.0
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,2,0,0,1,0,0,0.0,137766484.73321837,28918193.688287087,0.020628866187275725,204840880.20693827,0.2774580531737138
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10792.273221099502,63875291.174089015,219604869.42789948,0.018314685719869432,34984698.3347414,0.00564520661120888
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14935.052265161281,44565922.26143029,458562336.0958106,0.02999451920854707,236392123.90256667,0.03768911526398605
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8627.444658740433,78031402.80765635,221144122.330368,0.016285833426872395,34984698.3347414,0.00564520661120888
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0.0,105110832.99477361,54734209.14019639,0.03209972030588387,240865793.41366524,0.32497131136802737
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,14003.834662177684,64052915.4900019,195245176.48327053,0.015186495261169526,236618296.33745986,0.03775521477414104
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11487.571901443516,62292417.323275805,146352596.79737842,0.014413212209499683,236618296.33745986,0.047194018467676305
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,9912.163654406602,106858339.58470611,47357135.48765299,0.004155885204440948,239900493.967766,0.038714445971778255
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,7792.8834155314125,110135116.88637592,33416118.84451703,0.002474626190794942,241232655.9895302,0.04887971743904337
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,2,0,0,0,0,0,2,0,0,4158.397459189173,134843950.96666119,45172560.76208218,0.003260441892394838,90620982.42835212,0.01869370079057013
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,25037214.086173728,535218386.5454349,0.29686965246028624,236392123.90256667,0.314075960533217
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8024.175389667798,24198032.45136138,616369581.8038856,0.12636980612543663,78797374.63418889,0.037689115263986044
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10215.654306767883,85097902.80020219,96283038.20429176,0.008846611341923391,241232655.9895302,0.04887971743904337
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0.0,111431633.30443986,33192172.14242878,0.024513803306670957,240865793.41366524,0.32497131136802737
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10106.207782476093,63875291.174089015,208962406.0050615,0.021811341370139924,102195897.66898088,0.020435678331899507
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,1,0,1,0,0,2,0,0,7112.681652810516,134271936.81324205,37627887.03114608,0.0031534310162181865,168082241.84848136,0.027378942223385223
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0.0,79899933.37913942,221144122.330368,0.13571527855726995,0.0,0.0
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8130.7943031230325,31358014.39583997,513676349.5476672,0.10414214476598639,236392123.90256667,0.11306734579195812
186,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3583.8381366355584,117701251.40356107,99126781.13224362,0.008987388581483235,0.0,0.0
187,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,113291704.9505965,106384449.22137474,0.0648839393114033,6851649.10439521,0.009190416499942212
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,7978.540820308345,106858339.58470611,47357135.48765299,0.005194856505551185,239900493.967766,0.04839305746472282
189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,2,0,0,2158.735442302831,119731465.65611869,99126781.13224362,0.021569732595559762,0.0,0.0
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11063.711678038344,59423021.43590583,245503815.274997,0.0194140238855723,0.0,0.0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0,0,1,0,0,1,0,0,3956.8627536227013,121971791.23315294,3852868.73196173,0.0010522555284724188,241438898.95121625,0.1174921470556806
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,3,0,0,0,0,0,2,0,0,1662.7620550434558,136874165.21921882,45927620.28436233,0.008005520451210484,37061986.46022375,0.018490673856835647
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12987.229768411025,38245121.951764055,480104373.0935783,0.03863103656056578,236392123.90256667,0.04711139407998256
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7386.983017878576,20299287.62732069,625511719.7532235,0.12847178956394928,26955458.108608633,0.013024827595443423
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,80073618.90859988,117601128.49997112,0.07457962131340687,240865793.41366524,0.32497131136802737
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,63875291.174089015,219604869.42789948,0.1526223809989119,34984698.3347414,0.04704338842674067
197,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4233.345752765767,99313217.63294205,75961359.75534037,0.00805533912074139,62572545.168718524,0.012492921940080153
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12555.476962699713,63875291.174089015,208962406.0050615,0.01744907309611194,102195897.66898088,0.016348542665519602
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0.0,67774035.9981297,198319942.5822235,0.13819550393628705,157745530.89163992,0.20975119318967245
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,8484.38276515906,105110832.99477361,54734209.14019639,0.004814958045882581,240865793.41366524,0.04874569670520412
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14318.680704299923,63875291.174089015,198319942.5822235,0.01658346047235445,169407097.00322038,0.027051878719830322
202,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7330.235331865071,37020800.309666246,506970572.8597362,0.042460811007126606,0.0,0.0
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0.0,84460235.52207956,150709505.6467083,0.09766331577830888,0.0,0.0
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3165.5639101135894,84460235.52207956,150709505.6467083,0.03515879368019119,0.0,0.0
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,5,0,0,0,0,0,2,0,0,0.0,141474529.89846638,46025866.64817202,0.022302781725317147,0.0,0.0
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0.0,121971791.23315294,3852868.73196173,0.002922932023534497,241438898.95121625,0.3263670751546684
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,3,0,0,3,0,0,3,0,0,1540.0818580323403,138503291.37921557,47357135.48765299,0.005194856505551185,0.0,0.0
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11995.598436840266,54862719.29296569,315938431.95865667,0.023980259419047627,0.0,0.0
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0.0,86394419.21826613,96059091.50220351,0.06699370431419394,240865793.41366524,0.32497131136802737
210,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,126233433.20475732,78719597.25220084,0.045290075333335504,21502641.938269068,0.028537871963552834
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0.0,129308865.446135,74113121.50252768,0.04254869623276549,21826609.558004387,0.030158227878821473
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0,0,4,0,4,0,0,0.0,152368247.17092574,23225261.32595372,0.013353579562586024,37061986.46022375,0.051362982935654576
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,6,0,0,1,0,0,3,0,0,1176.5343607142963,153169026.87096003,31924609.80743225,0.002583283029760711,0.0,0.0
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,1,0,0,2,0,0,0.0,144812094.74195516,10506441.06503768,0.005570114766255404,132263571.6034405,0.18114688589494268
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,6753.852085263923,67774035.9981297,198319942.5822235,0.04975038141706334,157745530.89163992,0.07551042954828208
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,1,0,0,1,0,0,6827.2392772217945,116455917.19604217,11874081.846749416,0.0013367386409130048,241232655.9895302,0.04887971743904337
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13071.947903375763,68613217.63294205,124810559.7996108,0.010620259727694197,236618296.33745986,0.03775521477414104
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,3,0,0,3,0,0,3,0,0,927.6728368383036,138503291.37921557,47357135.48765299,0.012467655613322842,0.0,0.0
219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4915.490791610858,101854233.51442356,68703691.66620924,0.005848109444411306,62572545.168718524,0.009994337552064123
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12237.670144797336,57732115.18033566,216787213.48103806,0.02012100662634385,236618296.33745986,0.047194018467676305
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,2,0,0,0.0,136874165.21921882,45927620.28436233,0.022237556808918015,37061986.46022375,0.051362982935654576
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,59423021.43590583,245503815.274997,0.16178353237976914,0.0,0.0
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5816.047726952857,54862719.29296569,315938431.95865667,0.0719407782571429,0.0,0.0
224,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3978.3693690855566,62058014.395839974,419956983.6790613,0.03363661339016282,0.0,0.0
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11272.026006487718,64052915.4900019,195245176.48327053,0.018983119076461913,236618296.33745986,0.047194018467676305
226,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2549.9682651953804,99313217.63294205,75961359.75534037,0.019332813889779338,62572545.168718524,0.029983012656192368
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,0,0,0,0,1,0,0,0,1,0,0,8739.013171282826,130434404.51369661,39320786.74469649,0.002353447247756518,204840880.20693827,0.033294966380845656
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0.0,96934577.14697921,66719788.091736466,0.045402833031057487,241438898.95121625,0.3263670751546684
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,1,0,0,0.0,134333149.33773732,53185288.37349346,0.027205572243766397,37061986.46022375,0.051362982935654576
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2468.3417078017947,90781035.8317458,124810559.7996108,0.03186077918308258,0.0,0.0
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11525.45321842323,63875291.174089015,198319942.5822235,0.020729325590443062,169407097.00322038,0.033814848399787906
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,5255.330710149514,84460235.52207956,150709505.6467083,0.014649497366746336,0.0,0.0
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14331.446764417802,26620087.93698693,584592158.8477421,0.0505819496255679,166579901.97124732,0.033216599886022186
234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9655.547984199078,54862719.29296569,315938431.95865667,0.029975324273809542,0.0,0.0
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8014.394319562205,52994188.72148262,291748899.2134274,0.06636904626300329,169407097.00322038,0.08115563615949095
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,5,0,0,3,0,0,3,0,0,5,0,0,1197.951915679504,165993422.15610528,0.0,0.0,37274206.10715979,0.006225579722147909
237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,1,0,0,1,0,0,3286.366837446463,118950947.94136329,146395976.43900007,0.013763133537585555,0.0,0.0
238,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0.0,124022051.71322732,78844721.4882207,0.05246147153891444,0.0,0.0
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,1,0,0,0,0,0,1,0,0,3323.159394320918,130434404.51369661,51130122.54505541,0.00930281951399294,132057328.64175443,0.06503205372020279
