,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Evacuation Costs,Total investment costs,Expected Annual Damage other dike rings,Expected Number of Deaths other dike rings,A.3_Expected Annual Damage,A.3_Expected Number of Deaths
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,3,0,0,2,0,0,0.0,136404544.20018387,12294463.403559498,0.014594913679298643,80339222.80535458,0.1767356486468376
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,3,0,0,2,0,0,2761.858417176349,131831250.48045012,22452093.36650528,0.009519434829845737,77922569.18174213,0.06163307887167349
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3310.0579328641606,28488618.508469995,252461698.9104512,0.08301340369763917,0.0,0.0
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0.0,97945857.05683474,20915342.007825997,0.023135762113865907,120520017.87258536,0.2634026951078979
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2941.1505009905372,54862719.29296569,101615287.27421875,0.03843365241244428,0.0,0.0
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,52994188.72148262,101615287.27421875,0.10676014559012299,29751268.585980065,0.06534891003808135
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,3,0,0,2,0,0,0.0,136404544.20018387,12897732.10236454,0.015274703666458996,60248825.27173919,0.13340212541630747
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,0.0,141046370.84639168,11087926.005949415,0.013235333704977936,30497556.685759142,0.06805321537822612
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,2,0,0,3,0,0,0.0,148596670.7265354,982665.5386439799,0.00067664605868099,60248825.27173919,0.13340212541630747
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,3,0,0,3,0,0,0.0,139177840.2749086,11087926.005949415,0.013235333704977936,60248825.27173919,0.13340212541630747
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,1663.9734069216415,143080796.68942463,2853531.189552795,0.001057935534381474,60248825.27173919,0.048024765149870696
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,0.0,143080796.68942463,2853531.189552795,0.002938709817726317,60248825.27173919,0.13340212541630747
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,1,0,0,3,0,0,3,0,0,1567.149518651112,149717998.2036217,0.0,0.0,60248825.27173919,0.048024765149870696
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,1,0,0,2,0,0,0.0,139296220.70484436,6510276.396592253,0.005888312650729482,80339222.80535458,0.1767356486468376
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,2,0,0,2,0,0,2211.5009641937004,130709923.00336385,22881708.900188833,0.009625406568628559,56704339.23634188,0.045152030441433594
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,1,0,0,2,0,0,2,0,0,2024.9734755564025,135283216.7230976,13880397.64100852,0.005742485901050394,60248825.27173919,0.048024765149870696
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4298.487204730274,90613776.83731297,28731789.03894103,0.01001109330498836,120520017.87258536,0.09482497023884322
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0.0,96934577.14697921,22242844.303907193,0.023990539056241638,120520017.87258536,0.2634026951078979
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,1,0,0,1,0,0,3842.3327038933903,116455917.19604215,22955941.74795179,0.009352887183780719,117097322.67769393,0.09190149134216244
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,1,1,0,0,1,0,0,3318.0706777277765,131730920.93176055,19629208.455328677,0.007813478937579098,100429620.33896998,0.07922490187585238
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,1,0,0,2,0,0,2,0,0,1731.0248080487618,140307500.6146999,4663337.28596792,0.001792108720514655,60248825.27173919,0.048024765149870696
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,1,0,0,3,0,0,2,0,0,1693.5725225510887,141428828.09178618,3680671.7473239396,0.0015485161393894989,60248825.27173919,0.048024765149870696
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,3,0,0,3,0,0,0.0,144202124.1665109,1870865.6509088152,0.0022620637590453274,60248825.27173919,0.13340212541630747
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,2,0,0,2,0,0,0.0,135283216.7230976,12949573.762655485,0.015046011051752635,80339222.80535458,0.1767356486468376
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,20299287.62732069,257271563.36801678,0.23338234494214977,17179643.453084275,0.0376678106419844
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0.0,129698643.09350832,24647931.18692908,0.027876170751346335,99140799.12714238,0.21698368694975942
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,1,0,0,3672.2431268524897,125410120.6220943,27819895.65362426,0.009545695460931453,100429620.33896998,0.07922490187585238
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,85097902.80020219,47219008.879098415,0.04944208595184355,117097322.67769393,0.25528192039489567
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0.0,137151747.29458064,13880397.64100852,0.015951349725139983,30497556.685759142,0.06805321537822612
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,0,3,0,0,2,0,0,2502.0186677726824,136404544.20018387,12294463.403559498,0.005254168924547511,80339222.80535458,0.06362483351286154
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,1,0,2,0,0,2,0,0,0.0,145823374.65181068,1861647.7567060697,0.0018106773467746991,80339222.80535458,0.1767356486468376
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0.0,84460235.52207956,68960034.08490917,0.07552509858627879,0.0,0.0
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,3,0,0,1,0,0,0.0,138887812.21030465,8031960.278210802,0.009170115284139743,100429620.33896998,0.22006917187736774
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,2,0,0,2,0,0,3,0,0,0.0,150465201.2980185,982665.5386439799,0.00067664605868099,30497556.685759142,0.06805321537822612
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0.0,115650990.9234867,7816447.031115033,0.004672830399990652,120520017.87258536,0.2634026951078979
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,2,0,0,3065.846017529436,127951136.50357582,25619766.41319018,0.008160103536761686,80339222.80535458,0.06362483351286154
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,1,0,3,0,0,2,0,0,2208.070000265042,141428828.09178618,3077403.048518898,0.0013037917440117718,80339222.80535458,0.06362483351286154
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0.0,127951136.50357582,25619766.41319018,0.022666954268782465,80339222.80535458,0.1767356486468376
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,3,0,0,2,0,0,0.0,143297358.66326922,3680671.7473239396,0.004301433720526386,30497556.685759142,0.06805321537822612
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,0,0,3,0,0,0.0,143080796.68942463,2525976.0100048017,0.0027131611314993205,80339222.80535458,0.1767356486468376
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0.0,148100868.99055162,5813876.827557158,0.0067362765205964854,6333228.623603873,0.0142456671253599
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,2,0,0,2,0,0,0.0,140307500.6146999,2801689.5292618503,0.003167402432432677,100429620.33896998,0.22006917187736774
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,0,0,2,0,0,0.0,140307500.6146999,3732513.407614885,0.004072741105820026,80339222.80535458,0.1767356486468376
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0.0,133699781.05193318,22452093.36650528,0.026442874527349274,26953070.650361806,0.06007339674367861
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,0,0,2,0,0,2350.89213610114,129698643.09350832,26384602.23561429,0.010451955353252034,56704339.23634188,0.045152030441433594
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,2,0,0,2,0,0,0.0,134608667.82740456,22881708.900188833,0.026737240468412665,2788742.5882065436,0.006265848490812403
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,2,0,0,3465.371796468033,127951136.50357582,22262069.725127313,0.007303521307275189,100429620.33896998,0.07922490187585238
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0,0,1,0,0,1,0,0,3231.2964270025614,121971791.23315294,1327502.2960811951,0.0003077196992552631,120520017.87258536,0.09482497023884322
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,0,2,0,0,2,0,0,2526.9868581044643,135283216.7230976,12949573.762655485,0.005416563978630948,80339222.80535458,0.06362483351286154
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,2,0,0,3,0,0,3,0,0,786.7561212646339,151586528.77510476,0.0,0.0,30497556.685759142,0.0244991575361614
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,3502.867083476398,111895615.05310202,24361937.9636132,0.007809134753454181,120520017.87258536,0.09482497023884322
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,4682.379100551983,82832405.40838791,43367435.37433128,0.017848309190837464,120359029.07254264,0.09459517573215329
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,0,0,0,0,1,0,0,1,0,0,3802.751635378152,121971791.23315296,21708697.980679244,0.008809991881609839,117097322.67769393,0.09190149134216244
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,4,0,0,2,0,0,3,0,0,390.77255577816993,144160604.71280807,12070591.544593396,0.005008312714917213,0.0,0.0
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,2,0,0,2,0,0,0.0,135283216.7230976,13880397.64100852,0.015951349725139983,60248825.27173919,0.13340212541630747
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,3,0,0,3,0,0,4,0,0,161.9724837981836,156642333.5424795,0.0,0.0,6333228.623603873,0.005128440165129563
204,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,113291704.9505965,44469674.02124442,0.04373917675600218,13633414.216559803,0.029829660050866194
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,1,3,0,0,2,0,0,3016.516145486635,136404544.20018387,11691194.704754457,0.0050094445291697836,100429620.33896998,0.07922490187585238
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,5804.372026403687,48612305.96404253,194565344.9336766,0.06580104298119113,101870848.86598054,0.0794110696937376
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,2,3,0,0,2,0,0,2756.3850130244755,138273074.77166694,11691194.704754457,0.0050094445291697836,90512530.81030995,0.07138303267128261
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,10136.650001275895,82832405.4083879,53565881.0904081,0.007340966605381694,116989996.81099877,0.03058276500145638
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,2,0,0,3,0,0,0.0,128297383.09921473,20823696.449958444,0.023902348376221287,117097322.67769393,0.25528192039489567
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,2,0,0,3,0,0,0.0,143080796.68942463,2198420.8304568087,0.002487612445272324,100429620.33896998,0.22006917187736774
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4289.776983080539,86858400.96692829,45277279.9714392,0.01613800911444591,120520017.87258536,0.09482497023884322
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,1,0,0,2,0,0,0.0,133597387.91754901,28778393.98760165,0.030540315550246146,2788742.5882065436,0.006265848490812403
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,2,0,0,0.0,138273074.77166694,12897732.10236454,0.015274703666458996,30497556.685759142,0.06805321537822612
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,4,0,0,2,0,0,2,0,0,1515.761573729489,136814014.9183496,22881708.900188833,0.0032084688562095207,0.0,0.0
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0.0,129698643.09350832,26384602.23561429,0.029033209314588988,56704339.23634188,0.12542230678175997
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4331.702353870389,42818415.6714978,201988028.34776762,0.06147020897267393,97680307.15501529,0.07608933776620595
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0.0,136755204.82336286,10412148.100288078,0.010730838214009334,100429620.33896998,0.22006917187736774
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,2,0,0,0,0,2,0,0,0.0,134843950.96666119,16593195.66650477,0.01189957301329293,60505043.74803455,0.13316970862145003
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,1,0,1,0,0,2,0,0,2343.8333298959406,139296220.70484436,6510276.396592253,0.0021197925542626134,80339222.80535458,0.06362483351286154
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,1,2,0,0,3,0,0,2712.7011061025123,143080796.68942463,2198420.8304568087,0.0008955404802980366,100429620.33896998,0.07922490187585238
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,1,0,0,0,1,0,0,3378.294459344849,130434404.51369661,18602835.298583657,0.005595318280395714,100429620.33896998,0.07922490187585238
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,1,0,0,2,0,0,0.0,139296220.70484436,8166230.621393374,0.007274048625383694,60248825.27173919,0.13340212541630747
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,0.0,149184888.60441038,8446323.147889674,0.00856542351989574,0.0,0.0
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0.0,92429983.01972395,56903917.56795275,0.06471053652571171,113674627.4828025,0.2471611456818935
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,0,0,3,0,0,2,0,0,3644.1309990176,131831250.48045012,22452093.36650528,0.003966431179102391,56704339.23634188,0.018813346017263997
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0.0,132975420.39517812,13045009.370086713,0.009314289240942918,100429620.33896998,0.22006917187736774
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,3,0,0,2,0,0,3,0,0,552.7450395763535,141955257.62186304,12070591.544593396,0.005008312714917213,6333228.623603873,0.005128440165129563
228,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2069.1584987523775,57320087.93698693,214125138.64850542,0.0673606111783435,0.0,0.0
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,3,0,0,3,0,0,0.0,149717998.2036217,0.0,0.0,60248825.27173919,0.13340212541630747
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0.0,49139215.98116404,197178163.89020208,0.16796102358649775,97680307.15501529,0.21135927157279433
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,2,0,0,1,0,0,0.0,137766484.73321837,8359515.4577587955,0.00939566397036674,100429620.33896998,0.22006917187736774
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,1,1,0,0,2,0,0,2817.2506798356794,139296220.70484436,4854322.171791132,0.0016209276033870973,100429620.33896998,0.07922490187585238
233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,2,0,0,1,0,0,994.9820175295984,122492315.74160133,30900785.700336915,0.012839487858985574,0.0,0.0
234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,1,3,0,0,2,0,0,2722.5674779789947,141428828.09178618,2474134.349713857,0.001059067348634045,100429620.33896998,0.07922490187585238
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,1,2,0,0,1,0,0,2941.922903529342,137766484.73321837,8359515.4577587955,0.0033824390293320265,100429620.33896998,0.07922490187585238
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,0.0,146070654.737994,1870865.6509088152,0.0022620637590453274,30497556.685759142,0.06805321537822612
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3519.8689281037914,22167818.198803753,257271563.36801678,0.0840176441791739,0.0,0.0
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,1,0,0,2,0,0,0.0,139296220.70484436,4854322.171791132,0.00450257667607527,100429620.33896998,0.22006917187736774
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,1,0,0,3,0,0,2,0,0,1634.2009197782322,146944702.12889695,1809806.0964151244,0.000734173186133181,60248825.27173919,0.048024765149870696
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,1,0,0,3531.013623200588,112442913.21429539,11087926.005949415,0.0047647201337920565,120520017.87258536,0.09482497023884322
241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,1,0,2,0,0,3,0,0,3534.4156360905017,148596670.7265354,655110.3590959866,6.7664605868099e-05,80339222.80535458,0.026510347297025647
242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0,3,0,0,4,0,0,0.0,151126459.5053687,1870865.6509088152,0.0022620637590453274,6333228.623603873,0.0142456671253599
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,1957.922074429282,138056512.79782233,12070591.544593396,0.005008312714917213,60248825.27173919,0.048024765149870696
244,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0.0,121481035.8317458,32875501.896425363,0.036940145976629084,0.0,0.0
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,4,0,0,0,0,0,3,0,0,1038.9244387299616,136828524.4932863,27541127.976973146,0.008427830962638511,0.0,0.0
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0.0,130434404.51369661,18602835.298583657,0.01554255077887698,100429620.33896998,0.22006917187736774
247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,0,2,0,0,3,0,0,2482.2859240197176,138056512.79782233,11743036.365045402,0.004927115187875494,80339222.80535458,0.06362483351286154
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,5556.947505280272,50744913.350984335,133462414.65185821,0.0479191886103866,106061390.57694581,0.08273280162126923
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,1,0,0,2,0,0,0.0,134271936.81324205,15727336.751632852,0.01686158259666209,80339222.80535458,0.1767356486468376
250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4987.785270238393,80073618.90859988,53363715.78245881,0.020432735729687502,117097322.67769393,0.09190149134216244
251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0,1,2,0,0,3,0,0,2653.329503329656,148596670.7265354,327555.1795479933,8.119752704171878e-05,100429620.33896998,0.07922490187585238
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,4,0,0,3,0,0,4,0,0,0.0,153331806.59631377,1870865.6509088152,0.0022620637590453274,0.0,0.0
253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,1,3,0,0,1,0,0,2929.4388083634512,138887812.21030465,8031960.278210802,0.003301241502290308,100429620.33896998,0.07922490187585238
254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,2,0,0,2,0,0,0.0,132578453.57484691,22881708.900188833,0.026737240468412665,26953070.650361806,0.06007339674367861
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,3,0,0,2,0,0,0.0,141428828.09178618,2474134.349713857,0.00294185374620568,100429620.33896998,0.22006917187736774
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,1,0,0,2,0,0,3416.345562053922,129698643.09350832,24647931.18692908,0.010035421470484678,99140799.12714238,0.07811412730191339
257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,1,2,0,0,2,0,0,2735.051573144886,140307500.6146999,2801689.5292618503,0.0011402648756757637,100429620.33896998,0.07922490187585238
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,3594.3561136237895,127157627.2120268,29428108.073221486,0.01196277543027167,99140799.12714238,0.07811412730191339
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,3,0,0,2,0,0,0.0,136404544.20018387,11691194.704754457,0.013915123692138289,100429620.33896998,0.22006917187736774
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0.0,143076585.0989493,11087926.005949415,0.013235333704977936,6333228.623603873,0.0142456671253599
261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,1,0,2,0,0,2,0,0,2233.038190596824,140307500.6146999,3732513.407614885,0.0014661867980952095,80339222.80535458,0.06362483351286154
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0.0,127157627.2120268,29428108.073221486,0.03322993175075464,99140799.12714238,0.21698368694975942
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4919.703445815801,81834117.07532597,68038341.06404817,0.02574530858588873,117097322.67769393,0.09190149134216244
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,22167818.198803753,257271563.36801678,0.23338234494214977,0.0,0.0
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,1,0,3,0,0,2,0,0,2148.6983974921854,146944702.12889695,1206537.397610083,0.000489448790755454,80339222.80535458,0.06362483351286154
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0.0,121971791.23315296,21708697.980679244,0.024472199671138443,117097322.67769393,0.25528192039489567
267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,1,0,0,4083.0325135017238,115650990.92348671,28197642.715713076,0.01018449112635121,117097322.67769393,0.09190149134216244
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,26620087.93698693,252461698.9104512,0.2305927880489977,17179643.453084275,0.0376678106419844
